"","15001181972.mzML","15001182033.mzML","15001182081.mzML","15001182147.mzML","15001237815.mzML","15001237871.mzML","15001237881.mzML","15001237912.mzML","15001237932.mzML","15001237942.mzML","15001237965.mzML","15001237970.mzML","15001238002.mzML","15001238074.mzML","15001238091.mzML","15001238101.mzML","15001238105.mzML","15001238112.mzML","15001238117.mzML","15001238123.mzML","15001238145.mzML","15001238153.mzML","15001238158.mzML","15001238160.mzML","15001238165.mzML","15001238182.mzML","15001238184.mzML","15001238201.mzML","15001238202.mzML","15001238211.mzML","15001238220.mzML","15001238222.mzML","15001238225.mzML","15001238232.mzML","15001238252.mzML","15001238257.mzML","15001238260.mzML","15001238262.mzML","15001238265.mzML","15001238277.mzML","15001238279.mzML","15001238282.mzML","15001238285.mzML","15001238286.mzML","15001238289.mzML","15001238290.mzML","15001238293.mzML","15001238299.mzML","15001238305.mzML","15001238367.mzML","15001238370.mzML","15001238387.mzML","15001238424.mzML","15001336415.mzML","15001336468.mzML","15001336476.mzML","15001336487.mzML","15001336488.mzML","15001336493.mzML","15001336511.mzML","15001336514.mzML","15001336515.mzML","15001336517.mzML","15001336534.mzML","15001336536.mzML","15001336542.mzML","15001336544.mzML","15001336546.mzML","15001336547.mzML","15001336569.mzML","15001336618.mzML","15001336624.mzML","15001336626.mzML","15001336656.mzML","15001336657.mzML","15001336664.mzML","15001336668.mzML","15001336698.mzML","15001336700.mzML","15001336727.mzML","15001336731.mzML","15001336756.mzML","15001336760.mzML","15001336766.mzML","15001336792.mzML","15001336812.mzML","15001336813.mzML","15001336838.mzML","15001336925.mzML","15001336942.mzML","15001336945.mzML","15001336951.mzML","15001336993.mzML","15001337040.mzML","15001337083.mzML","15001337114.mzML","15001337115.mzML","15001337117.mzML","15001337142.mzML","15001337187.mzML","control_129.mzML","control_130.mzML","control_131.mzML","control_132.mzML","control_133.mzML","control_134.mzML","control_135.mzML","control_136.mzML","control_137.mzML","control_138.mzML","control_139.mzML","control_140.mzML","control_141.mzML","control_142.mzML","control_143.mzML","control_144.mzML","control_145.mzML","control_146.mzML","control_147.mzML","control_148.mzML","control_149.mzML","control_150.mzML","control_151.mzML","control_152.mzML","control_153.mzML","control_154.mzML","control_155.mzML","control_156.mzML","control_157.mzML","control_158.mzML"
"P02751",26.6326886351736,25.1086402637516,26.6858332271328,25.6363810103186,26.703873799105,27.0727461192992,26.3337830671948,24.3458987041429,24.6849423714659,25.7021161302502,25.4003302898898,26.1880966490965,27.9977198589305,27.3310853215486,25.9414682925939,25.1723519654493,26.2726285036564,25.9531830545034,26.0235516684948,26.6549592616602,27.8263229011498,27.5969732793913,26.0636549439211,26.5764956491776,27.6193858020983,24.376495981498,26.4926810659935,24.1017918572026,26.5221489128436,26.9123493038438,25.1323351415002,26.2849748624716,26.132730811678,26.9417729157411,24.4954060222775,26.9350742933137,26.1962788338518,27.1138511976879,25.475860561124,27.7931890186854,26.9672997974992,29.0890430929147,25.5018227316451,25.0661268105304,26.4482045469228,26.3028663292944,26.2503780846223,26.9093158503095,26.0566583851804,24.7782312679014,27.0311305718193,25.6784605550472,23.9842378171532,25.5558765512965,26.4311109005673,25.0312347527831,26.6705219453081,24.9856787566062,26.1397104361177,27.6418084463354,27.3296589465386,24.6561805360131,26.9186910283019,27.0519744272523,25.7333886022545,26.4175347605545,27.1248359908412,25.9192142324847,27.1353308734258,25.0033082459178,27.0909421610811,24.9251483784709,27.0846426465535,26.8250230086534,26.5253319023719,27.0585909678302,26.1049674022737,27.2437279268844,27.2015071567348,25.575974494282,27.462386442081,26.5705033631753,27.0092150903723,26.6903147644908,27.2492866583807,27.5012840927589,28.2530187644694,27.7466596713905,25.5227368016034,27.5676698388874,25.3502583130476,26.0616454271747,27.0948822834266,27.1411336030258,26.8785165658594,27.5165016147209,26.4037949423571,28.8051158385372,28.1878558477914,25.7337227967764,28.0215281664004,27.0396627461009,26.2042675460216,26.5487599511247,26.3521300635006,26.4159919881456,25.4966746091387,25.7000242540756,26.6721989275931,26.9646282743352,25.4524199793606,25.3711361254856,26.0556845860909,25.642270326364,25.1356446326319,25.8782703320143,25.8160882486038,25.9432937258339,25.7865191121949,25.4135687940238,25.6651725938934,26.4563773531273,25.1179894152317,25.3537774800288,24.598462381109,25.0214227737655,26.7550251836299,25.6340101355177,25.688734691054,26.3233373888949
"P00450",29.2705976054884,29.0113376507293,28.5809596172521,29.4660515682582,28.7632276674498,28.6912296840975,28.8750769954092,28.8498400133485,29.5621598410663,29.5483077076499,29.5276241150363,28.6024671283753,29.1459026027542,28.6970235409323,28.4032614698298,29.3057192962788,28.6345600435629,29.1218664225191,29.1893647642129,29.0657834242427,29.0558725592496,29.2206078487559,29.3685331125881,29.3851909640003,29.1448125546723,29.4089472336079,29.3218282125054,28.5311417878982,28.9842154744344,28.1991367265449,28.9483060016765,28.8568723842545,29.8115563753759,28.4099952820209,29.1850602165492,29.0669831051662,28.944095945761,29.249332520215,29.1759167999424,29.274238509629,29.15969445561,28.987009367168,28.6489096176263,29.5561310919923,29.196306598553,29.4566417994824,29.3991793359222,29.3350001920433,29.2000981718674,28.9776078216612,29.4189139432048,28.8038180665403,28.467760384459,29.0151124907169,29.3703167869934,30.1938844543556,29.1383632218488,29.090266053526,28.9641230493534,28.9443838385799,29.8743685798047,29.7843299212444,29.158813527573,30.2934285634574,28.9926931609008,29.8647713249928,29.1176903381044,28.9946370845763,28.3674331487165,30.0208317858723,29.4132504821349,29.0772825499171,29.9352318820246,28.6239850542921,29.1553733673549,29.9217807525295,29.3690313663348,29.3138022481589,29.6485096473773,29.623820099838,29.1995002630069,28.9368677625224,28.7248026574857,29.2884805879654,29.4328508964746,28.8971134159907,29.2574511444082,29.5416241478115,29.3764094740555,29.5743602345918,28.7795151810503,28.8781239938175,29.0033190666914,29.3368731669371,29.0454098977184,29.6062016308878,29.7073804018167,29.5136997660208,28.8171273158028,28.4068429881544,28.2941157457433,28.8899206448468,28.2205948694602,27.7730989523902,28.036721462935,28.197422640379,28.2226198136175,27.8098712402659,28.5565853371807,28.106327628398,27.8724945321185,28.5334205177213,27.9435331330677,28.0350999470511,28.6032171362519,28.6671400270285,28.9555385263637,28.6565578672928,28.3460694666041,28.0236335579376,29.0066236458783,28.7615343923123,28.6503081786263,28.732884319524,28.044205155378,28.4920803095586,28.9860150843087,28.6716232347511,28.7546575621452,28.6113947615229
"P02671",31.1744303279015,30.1094380633068,30.2704732750673,31.1991040689382,30.6877893636927,31.3221837083287,31.2949960538498,31.0320674264774,31.1974317884038,31.7007757074815,31.8448946961646,31.0477295176372,31.0170144715184,32.2729271583494,31.345234812816,31.6700078448992,30.9177757863188,30.6601813513617,31.153389209459,31.7505108284236,31.4213327998549,31.4707904242463,31.1905399788943,31.5407884495495,31.583113765305,31.2452780700067,31.2514630491095,29.6108403427003,30.4635362200501,30.5068755765085,30.9775010912497,30.9499478844026,31.9099291467582,30.4876425746463,31.6154025502604,31.9796931301527,30.7028088057603,31.1591251372157,31.3024219418934,31.3786298345718,31.5014402133112,31.5259328281541,30.7325930903937,31.8443363563699,31.4894003888144,31.9158394540955,31.9133578536389,31.7791040402419,31.876537836817,30.4007770449656,31.6579045666495,30.8251254239932,30.7672716729357,30.8617921213735,31.4148332114145,31.7362357207751,32.1184896255881,31.209380330418,31.0065536281562,31.0292469511962,31.9028908379825,31.6516961886567,31.3849225777913,31.5056361597511,31.6024569320567,30.9945842595767,31.383223071708,31.3151456916965,31.4848416953358,31.9783362840631,31.5961325314487,31.8420206266132,32.0787811593586,31.4165992450336,30.9487986165478,32.0038510639307,31.9069461807636,31.9904970832632,32.1864460142351,32.1785507248003,31.9783370717397,31.4532636006145,31.5739693287464,32.200519694308,32.6736802213534,31.3368241508699,31.4236808165297,31.485522370734,31.4999189797586,32.0454167200871,31.5238428427432,31.144416617968,31.7224856007195,31.8801618467951,31.9016726188089,32.3458882760854,31.9064852113808,32.4284983233224,32.0812357097456,30.9209027983134,30.496912638291,30.7487203639123,29.949021789693,27.297799987105,30.7318018046839,30.1300958850217,30.1576079976698,29.9814432503728,29.4863189861254,30.640605937378,30.0281136338753,30.5337561565454,29.8819949897992,30.0141442871877,30.5210345034751,30.0062926936056,30.6877170768919,30.4582437576211,30.4418716339974,29.4259903202834,30.8781219323219,30.9224715252247,30.3279871687584,30.5690899013376,30.3001769980488,30.1717158746161,30.5982298510846,30.4439285884151,30.4467823227649,30.7131821748342
"P02765",24.9268477495931,26.1550040941883,26.6303611214967,25.3350736759195,25.5285670219807,26.3677253437358,25.2194075496188,25.3959022595541,25.9512222745326,25.2984704031926,25.7620934607848,25.11235805151,26.8376236988208,25.2491661256432,26.0418723395465,25.8778719841156,25.4486718848285,25.7324588426194,25.4138089342003,25.0466496015847,25.6829210954227,25.7826951315538,25.9892720924083,25.9929369535529,25.9761719954338,25.6444770648707,25.640520661424,25.6740366274503,26.4187293237008,24.8049073520283,25.5831082538958,25.0279400711362,25.3193537645082,26.0858332252823,25.6407050005018,24.9234693097593,25.9697216627887,26.5162269900219,25.2064392399278,26.0876221086267,25.3994016723393,26.524694861836,24.7400909835466,25.5495358129461,26.2155993543047,25.7818195281033,25.5084829508761,26.1544313871228,25.0940854196779,25.5212481762521,25.5097915523131,25.8157654689007,25.5559818385471,26.1279571783934,26.0843805354187,25.7886018503317,25.4696552303685,24.888268899376,26.1237040154087,25.9739454405969,26.4726365551232,25.1580639976761,26.0907126852575,25.6853108652792,25.306472554798,25.4610007477215,26.0811069502997,25.2738473786771,25.5298015533071,25.1603589442475,26.8758970552636,25.7204639878748,26.033079142299,25.5327443619428,25.6798726430587,26.6470056730651,26.099699185389,26.451435006042,26.0296704054302,25.737076690681,26.3002385939305,25.771163407074,26.261486218861,25.7883203622554,25.0719385672102,26.3409812305883,26.826361406526,26.7638193026586,25.5287795858559,25.7301239908516,25.2432209163776,25.3896338335517,25.3816026214843,25.5301487573535,26.2153367323499,25.6336727518938,25.343711781048,25.8857931748718,26.2891903846181,26.0888386936594,26.6870894358615,26.2482938804844,26.5058161565181,26.436937316596,25.9715542538357,26.4086363136478,25.9401881187488,26.2330327182873,26.5883462437043,26.4512615539534,26.1654808582296,26.2498904727381,26.1888446129635,26.1840166256529,26.2214977359145,26.5136043617085,26.6848818203733,26.2688988881248,26.8212235568251,26.5182642681933,26.0112992676947,26.4316187466901,26.7746175737012,26.566902277646,26.4287639683967,27.0103732434959,26.9530566472852,26.7330331188502,27.0667139836288,26.9801911892203
"Q14624",29.7320260989492,28.9346679337545,28.5551874320242,30.1817052020604,29.1320740262371,28.6707368470112,28.8548611562563,28.8685879417989,29.3866734906004,29.6576172062879,29.2765593559479,28.0603260197964,29.0908037694041,29.008717550706,27.2577286563106,29.6648315691286,28.0070339416104,29.1778485005272,29.0852648126631,29.8870777890657,29.6087933116373,29.3859686115716,29.6772558497955,29.7758692553416,29.5340358980013,29.1490960109992,29.5039168224386,28.6948646598269,28.9809224454525,28.552284464642,29.788965496766,28.7710141555259,29.6849481516356,27.9373619657064,29.0821305305711,29.0943101811872,28.8069457418794,29.3554687225113,29.1796984967154,28.967213327607,29.965815984156,28.5454695708952,28.8156386428279,29.3575365764334,29.1672153655315,29.8157997566818,29.9486333303509,29.4661379609355,29.4019722905246,29.4582060853762,29.7797914741383,29.4512562786832,29.012182400123,28.5863704660275,29.2087625923266,29.1745938475555,29.3817595825218,29.4294630679128,28.4797555985193,28.5389757063889,29.1120929619138,29.0224567120905,28.8094806332216,29.442908316072,29.3761479122278,28.9497856652723,28.7648084325799,28.6036209122695,28.2108868212291,29.2687226010346,29.2456752773623,29.2130994765641,29.6852229420596,28.5147291010725,28.9094067764705,29.4393264282574,29.4205043538471,29.3121237690874,29.3918921493795,29.7083522475557,29.4037436011176,29.0917999800419,28.3743653339675,29.6388744622146,29.9583651712849,28.4052962655974,29.0198153447351,29.1842374784288,29.0549093219741,29.0418106920487,28.8483828222217,28.9250199436488,29.0727575762693,28.7626018302506,28.9994173771332,29.2065553567275,29.0955034355699,29.1286921355528,29.2218859264513,28.1511224799456,27.9258087586641,28.7700536785156,27.7409634619256,27.2482804148844,27.9242780042592,27.7499878520667,26.4056894307317,27.4917343393325,27.9668542857762,27.6594883705914,27.9528067316956,27.9831267823631,27.7442535628013,27.4964966376939,28.0656435890409,28.3645144846669,28.696215997585,28.6668918749493,28.2874800362199,27.7874263456681,27.8248743721334,28.3688185505021,28.7029947569368,28.3890960171256,27.9063104158797,28.4077914609624,28.1968560270744,28.2533039072776,28.818919536379,28.4409154116435
"P01024",31.2239579404753,31.6065827805309,31.5009962269756,31.7530168520322,31.0547194005704,31.5418647969643,31.0291749812929,30.9423340884526,32.0456990258921,31.5351717716645,31.5486660107362,29.3215712942585,31.1866405078874,30.4837696563527,30.2993610584498,32.0003766009089,30.1837480391677,31.1685299694857,31.265489860037,32.0716633240328,31.4893290890117,31.7613389918274,31.7534503867262,32.0580201289798,31.8844998728759,31.737681313198,31.3638672580143,31.1350128160643,31.6661305809192,30.7753695532485,31.528421677523,30.8762712173191,31.2145103412541,31.157744438222,31.3281654038887,31.2983715307669,31.2527869711352,31.9792682650218,31.6785661837213,31.1445333136009,31.6195913300181,30.9581469867451,30.8782642490176,31.3184829558051,31.4666773167114,31.665993686421,31.5512044801421,31.9608114413666,30.1746945573915,30.8917156688982,31.2410838492581,31.182452095794,30.8761283305329,31.2087788105259,29.9969806916468,31.0010219015268,31.1956601121011,30.8663724505028,31.2888586108418,31.3281815699915,32.1720929483991,31.2633312482517,31.5770887863683,31.6526412841635,31.5999696910848,30.7697427232527,31.4423591287283,30.9359934638287,30.3220504016144,31.4415047991712,32.0589459708321,31.7349475147891,32.3628183033412,30.4108178885489,31.1450752775495,32.2648073754515,31.4532404844745,31.6937391883018,32.0326886417364,31.7057220215226,31.7235061773527,30.8045315443398,30.7272747456222,31.7230730275986,31.7105304748954,31.2162525160491,31.9449196985294,32.0221572975202,31.5162437046653,32.4582685491771,30.9511423063037,31.1991800207567,31.4382715504028,31.8797976686579,31.6264572306209,32.3844437457383,32.2937019035841,32.4592317404309,31.8020272960769,30.5091708124771,31.1794998793287,31.5627420137378,30.8601897875295,30.6748644361348,30.829010861256,30.6046304837823,30.4359434900381,30.6140590518861,31.0305204851392,30.7386595554872,30.4230302214115,30.7460578778607,29.0447854883593,30.3356700342028,30.618481842585,30.9314641533099,30.9785423678914,30.751960880027,30.8600751453758,30.2865048808619,30.9232475018821,30.7571379798145,30.5154799243185,30.7459771804036,29.4566104690431,30.9234790120659,30.9608917596775,30.7871249976464,31.0871761480372,31.1069342815801
"P02748",28.0645960809825,27.4726566330493,26.4566656140774,27.4766161854727,27.4112425306965,26.7878278500612,26.9515316039472,27.0727820944929,27.502704479609,27.1613584244767,27.3556914464384,26.1166901111777,26.8374726976023,27.2654583842771,25.3150335791903,27.6536763893565,26.2105821712908,27.2862768602943,27.00380130766,27.5464404572673,27.780085153234,27.751753149302,27.6578692477714,27.5374620425768,27.5346785670363,27.4931356847719,27.5689979746911,25.6587305658159,26.3172168917804,26.388447771208,27.5238823166863,27.430766070384,27.5003793489389,24.8793841303524,26.9156290472305,26.7831106472254,26.5309075509623,26.5651725207343,27.4885384190022,27.3678333022875,28.0829424564416,26.2586054245393,26.240850422485,27.4574745676772,26.9339842321732,27.7140895258826,27.5915982443189,27.3579194805435,27.1909736426071,27.4073550386209,27.9866663280406,27.6746071560985,27.563004202666,26.3033189422184,26.1459741132271,26.6291329071598,27.2014401508356,26.6873098942452,26.3511906493592,26.3961349031857,26.9043808609756,26.7611013507985,26.4733381253052,26.9881588603077,27.2274302739724,26.0226114680553,26.3863358988829,27.0180897872684,26.3997493873451,27.0156675400382,27.387659500642,27.3690342959957,27.5389876615755,26.6948013362667,26.5016032429622,27.201817766199,27.4907982507625,26.805138181621,27.4759129928677,27.7985424016804,26.2349042413514,27.0680620169776,25.6806377744596,26.4739935410149,27.7648333317985,26.6557826927325,25.7369421355419,25.9178391421804,27.4368434281891,27.696263337827,26.979943401912,26.9304549200482,27.2036368605687,27.3045106407491,26.9793766966013,27.7258889806932,27.6776374975326,27.5856195541125,26.5863372480996,26.027269902737,25.3777024958447,26.1483235831484,24.9412672347366,25.4264743823234,25.6032409108893,25.326231280915,25.0692443864775,25.1121852620182,24.7674674871222,24.9835814751323,25.1089928913719,25.1712493477455,24.9713787481581,25.1557766644219,26.1268068588812,25.5178892088548,26.6673279269836,25.8597289874505,25.4162973239085,24.7625546914356,26.3582726416484,26.0467008859171,25.6219045319325,25.8993021525226,24.9573347398904,24.6635980596235,25.7910878509224,25.763488361287,25.7198357123923,25.8413679738542
"P10643",23.9363642233581,25.7060084971376,25.3097361242738,25.7819397600504,24.9267950081318,24.8697099903715,24.7378749925212,25.1714170390519,25.0930333753076,25.0683399035163,24.8132168432282,25.4249314091919,25.5573769877815,25.0683110346791,23.6315011465212,25.2385121800617,25.0177456511089,25.2926498009122,25.1783186670127,25.638468837611,26.1004292708443,25.0035117357988,25.3576997846772,24.2130760298597,24.8819439425081,25.2835607768808,25.7482017574634,25.4117029896979,25.2176847085679,25.0199873460201,25.3200641127723,24.9229881023021,25.2406146289239,25.0355482018203,24.7205463387038,24.5209797272921,25.0464884103848,25.0206408995806,25.6884991901293,24.8490003247143,25.7128852636644,25.2919293339475,25.433917249174,24.9352627254159,25.8006431154549,24.2305230175004,24.3635483480281,24.9204386361782,24.3714815464458,25.8327338816764,25.669825050325,25.5329063877054,25.0093755449313,24.7603799689804,24.8275408025313,25.3769673983308,24.8122931731681,23.999549163037,24.8568449405761,25.239635964934,24.8970254058453,24.9526587875658,24.2573623755467,25.4842236509208,24.3184442011507,25.5538596366188,24.449638723016,24.7559985662451,24.3788705725354,25.3564972396481,25.3166265284267,24.9336866033307,24.9039395675602,24.403790912473,25.5938794753098,25.0652430546943,25.4647835356396,25.6288886958037,24.853991083801,25.1130022497783,24.2515319633463,24.6992200838907,23.879050707655,24.3918275330236,25.8791532858837,25.2172075187183,24.7469260405052,24.0289202980327,25.0766275708168,25.8050971370115,25.0811978300538,24.8537702242987,24.8817246145823,25.3306952192473,25.5524528714098,25.579504581896,25.8107988147449,25.7428893626763,25.935186815873,24.9213698106694,25.2232734896219,25.0326133058529,25.2244339335558,24.837332364902,24.7791130599422,24.5710092483042,25.3556653719078,24.7373510245895,25.1058936461971,25.0737743291255,24.3330294737835,24.6376019667141,24.6185618257765,24.5439270842088,24.7109650923103,25.1677112247466,24.855433689043,24.3279119464443,24.7698222094747,23.8646291865981,24.3900969093053,25.0589408528048,23.9638519424313,25.0587410704562,24.5309613526473,25.356748949362,24.603797351923,24.9832442315672,24.8960563852355,25.0375700776706
"P01031",27.5203899229197,27.4301212221953,26.578424521434,27.4074762802925,26.8858883877351,26.6823627409293,26.8608528308246,26.202959582071,26.9396747984751,27.0721137905964,26.6216492575456,25.7975333950215,26.9184081534232,26.8785299428624,25.5055380363088,27.4092929067429,26.1528952183319,27.4448260898407,27.4308697960098,27.2348831969258,27.3171151555505,27.2996592652277,27.4448917908585,27.3249854562702,27.8728552058806,27.0611574052021,27.8802296835834,26.5673552264697,27.031107176352,26.7401210493892,27.2264870156476,26.9492842106191,26.8015301657926,26.1866074150618,26.2144557924718,26.2860358225476,26.6391464774574,27.4881069951806,26.9929123255385,26.6795471057459,27.6327771499854,26.4385520283641,26.2569441896371,26.6623958732455,27.0119177085088,27.1710817896962,27.2215217790532,27.1917538465952,26.4270187855346,26.6085293969435,28.0523189543741,27.1780835245421,26.4535380405316,26.3931427034107,25.7013276161861,26.522322550542,26.7728561949743,26.4130780607753,26.4220532137059,26.4887198261233,27.4632066663599,26.1933857890212,26.6809480473558,27.3435891263681,26.7955277286149,26.5705992506582,26.5757319627249,26.3257589054222,26.0116041708224,26.3187542092407,27.0180880888709,27.0862544910823,27.5562029167657,26.1423325542887,26.1386164787617,27.2683700916212,26.8961088762811,27.2702134721058,27.2421378740888,27.1685393025632,26.8823384621713,26.6362966996512,25.8130600352738,26.6749821767856,27.5759027313416,26.3721314794346,27.103397632978,27.0891619191996,26.7982205180704,27.4323609364104,26.2078739051338,27.0230516021458,27.2623231395974,26.9640784414397,26.6610593455194,27.5622532563575,27.2440849064598,27.6136236843061,26.95427610813,25.419791642079,26.2382025191142,26.7024527854967,25.3929647185192,24.7087302863309,25.6357133605871,25.287770987845,25.3110168079335,24.9543275882026,25.634090036443,25.2818928240728,25.0851459740024,25.5769009770564,25.5493737638802,25.0712785480653,25.9526826018196,26.1192558829296,26.5013305057404,26.0419957936883,25.9782104043998,24.9934362498814,25.8576277825541,26.3484808494168,26.1555219148415,26.3887534748251,24.7415443411593,26.1569701459689,25.693694956767,25.6860274739695,26.2784276215205,25.8913672814556
"P19823",26.7187958155191,26.8019678145296,27.0831317720958,27.125499236929,26.3570535211766,27.063649513452,26.3062797936739,26.0708756456111,27.1735014728041,26.6937375950398,26.8793097106538,25.5285314922658,27.4437208535522,25.8401829247429,25.5185473896176,27.1638632341724,26.1598057557775,27.2887421863476,27.1827460763222,26.5432992658338,26.9309840692767,26.9306564978134,27.4478089306838,27.6152034972695,27.6564314101118,26.8398147573769,26.944823030348,26.8000312294093,27.6948045237606,26.7174952816914,26.7926969746988,26.3921967350479,26.0288980466992,27.053443030067,25.8770483643547,26.0868596023441,27.4248240528473,28.5291221495427,26.4632383528756,26.9025930735409,26.7034809736912,26.7679206402328,26.0782894410454,26.4924573703025,27.7501303987501,26.6510237629796,26.468901914875,27.504629532457,25.706828913362,26.0066144013262,27.1993479420675,26.799519281583,26.537847211675,26.5251920883,25.2498031132264,26.1407736140694,26.4452373036971,26.0458021471429,26.9903670662185,28.0365115369003,27.0274509733816,26.1428985569506,27.1084381538012,27.4642444744082,26.6099440847096,26.8316806806179,26.8857190850513,26.4645025011001,27.0833480096692,26.625183537678,27.5242555822563,26.6983188044855,27.184546082082,26.2227244570544,27.0447661376139,27.342073311217,27.0188441875291,27.7201405927595,26.8150553729562,26.8250295129717,27.5274012384889,26.7878601249665,26.5113399419242,26.7380850419699,26.8581015914384,27.0806498635247,27.3772563448048,27.3814060434045,26.760215788247,27.7820263768576,26.0000668997,26.682322765988,27.1929068117937,27.3100202640008,26.9428518315422,27.6481466732166,26.8221109845142,27.8635860735295,28.0058302819868,26.4845877747004,27.183086200683,27.2320367419827,26.1303378774433,25.6867004540147,26.2531948208351,26.5491844289714,26.4175790546592,25.89445532288,27.014140370173,26.1210656585563,26.4935491168123,26.5571410109949,26.7552712654365,26.0428277894893,26.7164021986743,28.0069416908698,27.4387815752153,27.5092998633004,26.9357658399539,26.5316038420439,26.1725520318254,27.4862285103506,27.2096534094159,27.3669244655758,26.3471424260227,27.3515538182561,26.7498601207284,26.9985170916546,27.8395350141913,26.7269015421938
