"","Q1_TCH","Q2_ZWB","Q3_WJH","Q5_JYJ","Q9_CT","Q11_CCH","Q14_SZF","Q16_CJQ","Q17_CGS","Q20_BXX","Q32_LJM","Q33_JYH"
"Q14520",17.0464101420572,18.4923034479375,15.8857891058327,16.6605258493634,18.0491813579355,16.7395960298989,17.2724849842767,17.5252307118608,17.3894213148737,17.557285319907,17.5761105401852,15.8104452691448
"Q14624",18.7774774488555,18.2784864930169,18.624789589889,18.2848926653767,18.5410660719664,18.4418112301097,18.2254010472544,18.7533001785244,18.6398521051758,19.0500972529218,17.8398106919846,18.6870208076749
"Q14697",NA,NA,NA,15.3393676636467,NA,NA,NA,18.0661998910351,16.8776985414369,NA,NA,17.227078345605
"Q14766",16.0945565673668,14.7028218117436,14.071939746296,16.8226531040054,12.9899635940081,15.2177745499562,14.6669501480294,15.3217096928962,15.9407191271304,15.686247593724,15.6379527647865,14.8646149565256
"Q14847",16.3343344595102,14.5579443482433,16.8247024753634,16.2782305418471,17.027446899749,17.0541850431994,15.8158108891443,17.4526170831158,15.5892749500887,17.4866299104791,17.9402031280148,15.4578877276525
"Q15084",NA,NA,NA,17.3284124505329,NA,NA,NA,NA,NA,18.3680499714775,17.6825220896733,16.9111224829742
"Q15113",15.4115770247482,16.6374989586065,15.9336270501993,15.7062078403584,14.6378239102813,14.3203138364955,16.8449838094172,15.726664369375,15.385563660874,14.302204225157,15.2955014351039,15.248930134621
"Q15155",NA,NA,NA,16.5620026625037,16.6433106332983,NA,14.8909956786124,NA,NA,16.6743988805428,NA,NA
"Q15165",NA,NA,NA,20.2694501903645,NA,17.1102103589344,NA,15.9888766793706,NA,NA,NA,NA
"Q15166",19.374320460602,18.4784629267493,18.630872408643,18.3573724804386,17.7085991295287,18.2601978214626,18.92208559147,18.6572185619139,19.313126697153,19.4125788607014,18.2085469202747,14.8067685505942
"Q15223",NA,NA,16.9658686599841,14.8531639512674,NA,16.8864568620527,15.3143672066976,16.8610362042389,17.2333623765082,17.1340509429538,17.2306564384418,NA
"Q15485",18.9494781729675,15.3842694629263,17.2421296460511,15.7507167344017,16.3764215562462,16.4817111904553,18.2713890729801,17.5005395777799,16.7584896200266,16.061446630732,15.1385664612319,17.7661309895109
"Q15517",17.0669291049454,17.5793030707752,17.5473235576172,17.2204670130733,14.6996213853226,16.7455980727375,16.2050176101155,16.5649276094066,16.5753013785662,15.1499584409833,17.2404184647731,16.7735038165267
"Q15582",15.5392864096022,14.643629356274,16.6362565417911,16.4600793337228,15.854436642919,16.3833421192662,15.9439890347465,16.0558137666756,15.9290313718076,14.5264953202628,14.8444293584143,16.2670956905748
"Q15833",NA,NA,NA,16.9501813841344,18.1030922875758,NA,NA,NA,17.8189760051857,NA,NA,NA
"Q15907",18.6203701496322,NA,NA,15.4626925339226,16.4326466634716,16.8917271051768,18.4145625236991,18.454716335714,17.3575566505178,19.2808685932062,18.4624969203795,16.9702240637142
"Q15942",20.7147579540145,19.7308343805219,18.2888855030163,18.6550351500769,17.9374255799197,18.3540477778883,19.7780747322814,19.2423412664949,17.6840135512993,18.8364503209179,19.1090934935121,17.7896134054015
"Q16610",17.1073817632242,15.678075359348,16.3763028050437,16.4893043030153,16.8367161547143,16.7788280493461,16.4101729094924,16.5204948678798,17.2468451022634,16.6624909693921,16.5313095692944,16.4440751345976
"Q16627",NA,15.9901409015873,NA,15.0265021704547,17.3262237974014,NA,NA,NA,17.093612267794,17.9737008391848,NA,NA
"Q16706",NA,NA,18.0171525538925,16.9387746794521,NA,NA,17.3037086957762,18.222786632474,15.9141144552477,NA,NA,NA
"Q16769",NA,16.1349329661928,16.0930052422021,16.9002682771305,14.5261366983199,NA,15.6837513851197,NA,NA,NA,NA,17.3637229888107
"Q16853",18.8183785586732,18.9735277842159,NA,18.1218048829117,15.6071129156331,17.6666041270827,NA,NA,15.8665469381467,17.8027464689127,NA,16.0859343362928
"Q1KMD3",NA,NA,17.5712879061887,14.3064296036998,NA,NA,NA,17.233365265844,NA,NA,NA,NA
"Q2TV78",NA,16.161441931768,16.8246142764233,16.1499465440794,16.9687984122981,17.2553854415991,17.0980790247843,16.3701671369476,16.9770925664648,14.3839543702359,15.8379756061001,17.8603578387097
"Q53RD9",NA,NA,NA,16.8294653092756,NA,NA,17.8902069195717,NA,NA,NA,NA,20.1677071682291
"Q5JU69",NA,18.0807116911345,17.3035411966685,21.6885064321063,NA,16.244728972354,NA,16.5815416172813,NA,17.5970071982803,18.2013998776611,NA
"Q5T4S7",NA,NA,16.8047821998443,17.6212430379081,NA,NA,NA,NA,NA,NA,18.4717472160238,17.8194262087141
"Q5T749",NA,14.9706622192514,NA,16.9345585287445,NA,16.2802534354751,NA,NA,NA,NA,NA,NA
"Q5XKE5",NA,NA,15.9684929228673,16.835982264764,14.3386771552819,NA,15.9685060320166,17.3067259717643,15.2775371868517,NA,18.1783287634714,NA
"Q6E0U4",17.6688688259376,16.4619206610291,17.4466068050633,17.1479194050327,18.3783489932353,15.7464051047928,17.8281372551523,15.980172696236,16.2601555775565,15.7982590030452,16.2783778591619,NA
"Q6EEV6",NA,NA,NA,15.1625660865074,NA,NA,NA,16.1588880159896,NA,18.6260295337513,17.15396686719,NA
"Q6EMK4",18.610266133039,18.5308595292015,18.1810303974117,16.2055585654942,17.6417338979773,18.0271533860759,17.9159950008673,17.9651692999936,17.5865280308471,17.8769985882153,16.4603610696889,17.1166594384901
"Q6NUJ1",NA,NA,NA,17.5119066673098,NA,NA,18.6609281821272,NA,NA,NA,NA,17.9042916328829
"Q6P4E1",17.3449153606287,NA,NA,16.4435715564357,NA,NA,NA,NA,17.1289295075783,16.6907846427531,NA,NA
"Q6PL18",NA,18.8185077261089,17.0140692629939,19.2645701707005,NA,18.1435858288721,NA,NA,NA,NA,18.5349544817144,NA
"Q6Q788",19.5656013194479,16.1532063572633,NA,17.5565422869613,NA,16.7325110673166,16.7523553166602,NA,17.3801705627351,NA,NA,16.0653341362113
"Q6UWP8",NA,NA,NA,16.3788444155905,NA,NA,13.7377716586771,16.7716013196703,16.8486205109339,NA,NA,15.72087995393
"Q6UX71",NA,NA,14.8479401724521,17.5100995865146,NA,14.0427921573061,NA,NA,NA,NA,NA,NA
"Q6UXB8",16.6094196542081,16.6160033147077,17.4912331331968,16.5958106036348,16.6740607458715,16.7400091515813,16.501487553308,17.4595982061043,16.6075485589405,15.5526534061276,17.2329246454999,16.0662038194468
"Q6UXH0",17.0108774286806,NA,16.733725567641,16.3355396246434,17.7006317989956,16.3630625078445,NA,16.9463879196731,18.637681036453,NA,NA,17.2361926743627
"Q6UY14",16.9050770648498,16.1311736581742,14.0386449896692,14.7265191936123,NA,13.4689337436488,15.8065967255648,14.258258578273,14.6271161731183,10.7805836265708,14.8947744389375,NA
"Q6WN34",19.8686028177696,18.4205093343344,17.3385648197626,17.3244002280976,16.4573203759617,13.6364232334471,NA,17.5841126589521,NA,NA,15.5735680169035,NA
"Q6YHK3",NA,NA,16.3272169894705,17.0310995081765,16.8244759710365,NA,NA,NA,NA,NA,NA,NA
"Q71U36",15.8461763594945,NA,NA,16.125555176976,NA,16.5358326424998,15.4134732271861,NA,NA,NA,15.9763885939472,NA
"Q76LX8",NA,15.9581646284714,14.6589992982824,18.8878673611078,NA,NA,16.1714905030612,15.7464362491572,NA,NA,16.8849671953912,NA
"Q7Z5L0",NA,18.9387562018656,NA,18.7217144572469,17.6816887287363,NA,NA,19.1207376152419,18.4507610489906,18.6643007677643,NA,NA
"Q7Z794",21.8426759057431,21.0564903072005,20.526827500416,20.303580806437,19.0984298524644,19.6063825825853,20.374790257621,20.4814538595961,20.2022493276925,20.021569869726,19.6775993632188,20.5797810218641
"Q7Z7G0",16.4443994119501,16.1251815645265,15.2222227083561,15.0153302061205,14.4800734426443,15.5174497882492,16.5511703971618,17.1821362044131,14.0534024039128,15.8667831389588,15.3368562805927,14.8760913214726
"Q7Z7M0",NA,NA,16.8622947005481,15.644191858945,17.4639595278839,NA,NA,NA,NA,NA,NA,NA
"Q86SG6",23.5625224666475,23.6634920098687,22.4080307059131,21.562454880997,22.6534320133736,23.1866451504653,23.0026190844542,22.3353891455401,21.7385374228122,22.6709703128051,23.3747647634257,23.6139101123207
"Q86SQ4",17.3176648697187,16.611860974955,17.4459866497039,16.5631757409999,17.2961418452005,17.9479958331235,17.0577567830381,16.836475379931,17.7953230682091,17.0419292016196,16.538477984856,16.2538084704914
"Q86U17",18.5655086297737,18.4302990045761,17.5059802531821,15.9711709202382,16.4349761708686,16.5566265847376,15.9991517647219,16.8186259824081,14.5620820253904,17.0082553773922,16.4625835169523,16.4204755546002
"Q86UX7",NA,NA,17.0581217255237,16.469267607355,17.473484714838,NA,NA,16.2644667836787,16.0279258541945,NA,NA,12.200236576975
"Q86VB7",NA,13.9291511304129,13.9487510606008,15.1492411085637,14.4957507994974,14.4288450848286,14.3217617748709,13.350411816099,13.3257968783609,14.2730321070742,13.9802597350816,15.7888220855719
"Q86X29",NA,NA,NA,18.0545871359649,NA,NA,20.0326377900469,NA,NA,NA,19.8334630237619,NA
"Q86YW5",NA,NA,15.1518731760496,13.6660735470167,NA,15.1146190242669,NA,15.6508228445655,15.8743107501146,NA,15.5737474181376,NA
"Q86YZ3",NA,NA,18.084038674791,18.3248106771715,NA,NA,NA,NA,NA,NA,NA,19.3903780271423
"Q8IUL8",NA,NA,NA,18.6557330447104,NA,NA,NA,NA,17.1895603014834,16.7701055089385,NA,NA
"Q8IUX7",18.4176354426917,18.2498220789078,NA,17.5584339804303,NA,NA,NA,NA,NA,18.6786598927674,NA,NA
"Q8IWU5",NA,17.4489330653795,NA,16.3104392979803,17.7288659514422,NA,17.8916077438059,NA,NA,NA,NA,NA
"Q8IX30",NA,24.2543046260201,22.5328557927649,23.4619965408171,22.9915422569434,NA,23.4434217040053,24.4737992562759,23.6737385372418,23.8220350704505,NA,21.5990923338574
"Q8IZ83",16.110508065535,NA,13.6810134578164,18.4063758842145,16.2759925825234,14.4607764518231,16.3383309133396,NA,15.5618871757999,NA,NA,17.0645243073567
"Q8IZF2",NA,NA,15.6076245859061,15.0679313594609,NA,16.119829463213,NA,NA,16.8873982657874,16.0078631533802,15.1169108498083,NA
"Q8N1N4",NA,13.9918778348783,NA,14.8686720279209,13.5951192213254,NA,NA,16.5034954155295,NA,NA,NA,15.0729499723639
"Q8N2S1",18.2583518630745,18.1285709596592,NA,18.1859325525026,NA,NA,18.3216609671992,NA,NA,14.1179677720764,NA,NA
"Q8NBJ4",18.8466781308006,17.7484455616331,17.9540436012295,17.4026946592511,17.3198754337572,17.7525538974818,17.5660604237969,17.6940686286496,18.2848543833973,17.0392196212005,17.4960557391679,19.1596665082666
"Q8NCC3",NA,NA,NA,15.8357374143827,NA,NA,NA,16.0843551653373,NA,16.2252963260867,16.1032474319317,NA
"Q8NDA2",NA,NA,NA,15.9160412386161,14.4033754786978,NA,14.2409054871347,NA,15.1257933672143,NA,16.1380076985622,13.5871134505545
"Q8TDL5",NA,NA,NA,17.6491709051526,17.802064051639,16.8639030705151,NA,NA,16.86128745165,15.6459412523647,NA,18.152510106749
"Q8TF30",NA,14.3278950786142,16.8728784076144,14.3119716207676,13.5341942516797,18.960489613288,15.5262832672227,17.5702171602424,19.8189094206767,16.8377449324541,16.6750122176055,17.3769916069646
"Q8WUA8",15.4743929452027,NA,15.066372348514,16.0545333385232,NA,14.9104705315345,NA,NA,NA,NA,15.1531815674913,15.5448206313096
"Q8WUJ3",NA,NA,NA,17.5392859814404,NA,16.9151347653458,NA,NA,NA,NA,18.3516825431684,NA
"Q8WWU7",13.5408092346386,13.2152171030412,16.4682906487954,17.1799681862746,15.3932003112783,14.3603903186985,15.9307064344324,16.8705755274261,NA,14.9798028904633,14.7141346354812,16.6679479919678
"Q8WWZ8",16.8619270856949,16.1292267349363,15.2930266249333,15.0942782305406,15.6820933255276,15.3616022603829,16.4336001191565,NA,NA,15.1612793570213,NA,16.8006016919252
"Q92496",16.1693672748405,17.047386939958,15.3201269878007,17.7773289524017,14.8961227114655,17.1099801215983,13.5093486015479,17.2063661520186,18.3661576305206,17.5585730137604,15.0709376279109,16.6896659911351
"Q92786",NA,NA,14.4763172178569,17.399418798257,15.5847484325071,16.0145717858052,NA,NA,16.0712347689243,13.9661401025378,16.3246582114839,NA
"Q92820",14.7197993111507,17.8084685771058,17.7303224400844,15.8707674366154,15.9788428028141,17.1876262281816,17.3100639217304,16.4710070726418,15.4425420859177,16.0126392068307,17.812441996787,15.668214124903
"Q92823",NA,NA,15.2685171449092,14.8011410615105,NA,15.7460524831782,15.8356787017025,NA,15.6932774502072,15.5856374966785,NA,NA
"Q92859",NA,17.567588643772,17.1891178646975,17.4198839147382,17.184031155211,17.7674009827196,18.1952143147552,18.0434119678406,18.1723793095823,17.4035935426412,NA,NA
"Q92954",NA,NA,14.5931345638227,16.2602003889216,16.2134411536621,16.5908376312593,16.3952463387422,NA,17.1286219707978,17.1115612842413,15.801548942737,14.5344395972645
"Q93077",NA,NA,NA,19.6566752947316,20.0499882971396,19.1565639401192,NA,NA,NA,NA,NA,NA
"Q969J3",NA,15.4441432643328,15.7321574043318,20.5696254348838,NA,NA,NA,NA,NA,NA,NA,NA
"Q96FJ2",NA,NA,15.4357158343577,16.5080928008757,16.0973607027859,16.8024470419161,16.1667161125753,NA,NA,NA,NA,NA
"Q96IU4",NA,NA,NA,15.0580441309685,NA,NA,NA,NA,NA,15.9375108346549,17.7313233622763,NA
"Q96IY4",17.3647541167186,13.9691082621952,16.8941703276834,16.9366981778769,16.9933843884943,16.5007633488032,14.12061635194,15.2786511283964,16.7534364241786,15.8279452782188,15.6724795879198,17.7307585319501
"Q96KN2",18.4757129768863,18.998377552996,19.6038347538412,17.4943807713541,19.0465322514716,19.2011077294224,18.7799590042277,18.1361539836487,19.0498635777748,18.6569714642928,18.6448079823656,17.5771022733599
"Q96PD5",18.0259981187006,17.9154366214024,17.777348599372,16.9376077229996,18.1350286269755,17.5689366884613,17.5737824598052,17.7387982688674,16.5310683241506,17.6459753240663,18.1605536169287,16.5375300557583
"Q96RW7",17.5116704797946,16.447335573326,15.7666180775736,17.6276835764289,17.0766103996556,NA,16.3242598717955,NA,15.8347859040642,NA,NA,18.6389827212477
"Q96S96",NA,NA,NA,13.9542000469542,NA,NA,18.1430955967258,NA,NA,17.6403543934021,NA,NA
"Q96SM3",18.5685427015625,NA,17.5340510310622,17.7942355164528,NA,17.475432751639,16.5955698897733,NA,NA,16.5206483459056,NA,NA
"Q99715",NA,17.3589398173117,16.7470487507204,16.9082212754064,NA,15.1500830669379,NA,18.233600565443,NA,NA,17.1045400969057,NA
"Q99784",17.868665793902,18.3618718020124,18.0314198272477,16.1280736569379,17.5120489734193,17.8712235281921,17.6301870550102,18.148249121731,17.9794641029145,17.3640392321552,17.7185727157054,17.9718238700418
"Q99969",NA,NA,15.9165045413339,17.9051408698566,NA,16.7576556941758,16.9990079877387,NA,NA,NA,NA,19.1438147083875
"Q9BS26",NA,NA,17.7176151060073,16.0659875502954,NA,NA,17.0279852068516,NA,14.4797300879682,NA,NA,NA
"Q9BT78",NA,NA,NA,17.4020417723193,NA,16.3145434539831,NA,NA,NA,16.2405396071187,14.9759601026842,17.4190388781201
"Q9BWP8",19.3095461343577,17.9766422663252,17.7134574471515,15.3360501558952,17.1805802649023,16.573727068125,16.7018667972725,18.5095232777212,17.5116725047196,17.498144039595,17.0564882653873,17.9701484859821
"Q9BXJ4",NA,NA,NA,15.2831369155467,NA,NA,17.3777629125466,NA,NA,NA,NA,17.6040269974825
"Q9BXR6",20.3814875697646,20.1547490817336,19.8479014180721,18.7700564678962,18.1403063798227,19.6180324865375,18.787398854912,19.8129995341814,17.3179066695098,17.9211804344994,18.5660594273701,19.5850180014814
"Q9BY67",15.8563694256783,15.3588131679135,16.8217558379359,15.9813446656217,16.0943702273519,16.8535584795511,16.2427689658629,17.475323455897,17.9582164293246,16.894439068572,15.7039202077864,17.3915086960408
"Q9BYJ0",NA,NA,17.6150134265115,12.8433020435408,NA,NA,NA,16.9197421701288,NA,NA,NA,NA
"Q9H1B5",15.8705591489187,NA,17.7858029526079,17.5417132596856,NA,NA,NA,17.2645882954695,NA,16.6391821407503,17.6199586160168,NA
"Q9H1U4",NA,15.1837317801045,NA,22.1959050475547,NA,NA,NA,NA,NA,NA,NA,15.3493228793567
"Q9H299",NA,NA,NA,14.8806693795805,14.7472021026591,15.9362835353971,NA,16.3375225967752,17.0507745905726,17.836786533464,16.7150070880355,NA
"Q9H2M3",NA,NA,19.4260731628195,17.97831152687,16.7200390665599,NA,17.8181331630864,NA,NA,17.2223643202848,NA,NA
"Q9H4A9",15.8023981509245,14.8482263012227,NA,15.8386456660869,NA,17.3443286604099,15.5136083958005,15.3174699063606,17.0223108897229,16.5879124485821,NA,14.8313736233886
"Q9H4G4",NA,18.4495285489946,NA,16.6756105521135,NA,NA,NA,NA,NA,15.7034128855086,NA,NA
"Q9HBW9",18.8643566469924,NA,NA,19.013493342214,19.2586479116057,17.6529803873346,NA,NA,NA,17.8491316079805,NA,18.4855553932122
"Q9HCU0",NA,18.3457087112147,NA,16.9203791915405,NA,NA,17.4751694202929,NA,NA,NA,NA,16.1123708960985
"Q9HDC9",18.1690716973866,17.9869633627636,16.7562568076913,16.3159395899228,15.6937013950518,15.8986060265554,15.3452104524263,15.6064328194249,15.2605910167615,NA,16.078918273512,14.8898833768835
"Q9NPG4",NA,NA,NA,19.3958330407815,NA,NA,NA,18.3353516000557,13.9579423678154,NA,16.3293906195292,16.7842476253268
"Q9NPH3",16.2402427678941,15.7761801204985,15.792062309262,14.7595052511074,15.5719788784956,15.3374352363703,14.6085924205731,15.2035681331475,14.9963077677924,16.3245443505102,15.853456429389,14.6569835748598
"Q9NPR2",NA,NA,NA,14.5664703375377,15.0544395890867,NA,15.1158012562293,NA,NA,NA,NA,NA
"Q9NQ79",18.7434140805754,20.5623636988958,20.1231562175363,19.1154424365483,17.2779801744203,18.9894978852219,19.6008670431472,18.7442866657613,18.4082256177121,17.7818279559546,18.6182920157098,18.2543721373326
"Q9NS15",NA,NA,18.0539500884032,18.4495809480308,NA,NA,NA,NA,18.3090641130064,NA,NA,NA
"Q9NS69",NA,NA,NA,18.8026726720373,NA,16.1270591604576,NA,16.5995552519081,NA,NA,NA,NA
"Q9NY97",16.1285388615341,15.441005099466,15.8464795040072,16.3145979205671,17.0589767039387,15.7973614204927,15.6629689032043,17.1649716489871,16.2894925477272,14.5430666747034,16.3404458380382,15.7447863400993
"Q9NZK5",NA,15.5496747043907,15.9914414279003,17.7519295329128,17.6284744899355,17.1856235449218,15.544877893354,NA,NA,NA,NA,NA
"Q9NZN3",NA,NA,NA,20.8974093059229,NA,NA,16.8517287931168,17.2060923751722,NA,NA,NA,NA
"Q9NZP8",15.2363983532588,16.1726973617275,17.43493164633,14.8547861492248,16.6371523407022,18.4583426335123,14.962402800531,17.4523093750717,16.1661261268551,17.713920191067,16.8899580520839,18.1753366790995
"Q9P2T1",NA,NA,NA,17.4870062111984,18.4015303805374,NA,NA,NA,NA,18.1500787973403,NA,NA
"Q9UBS4",16.9437266968823,NA,NA,16.457076216011,NA,NA,16.0859080579744,NA,NA,NA,16.6774552264064,NA
"Q9UBW5",NA,NA,NA,15.5121137376222,NA,14.4389326604828,NA,16.7228864170964,NA,15.8396833009136,16.3488400161365,17.3230611542934
"Q9UGM5",14.7731341584496,14.7517362155835,16.2164898734232,16.5601016666392,15.964099074187,18.0130877771755,17.16940584349,17.2560225780006,17.2809178463999,15.5078646524539,17.1256918818867,15.8548555851364
"Q9UHG3",20.2075990734563,19.5602896255005,NA,15.8608370520708,NA,NA,19.091246194177,18.8819813219792,NA,NA,18.9959442928454,NA
"Q9UJJ9",17.599879942241,17.2511767154165,16.8922516643996,15.5754366509698,16.0979132944646,16.092130191691,17.1274659051342,16.502674162149,14.9523475217104,15.5471398952825,16.7565182966293,15.9533758067492
"Q9UK55",14.3305336865883,15.9686146624237,15.4724337143422,15.0827058570349,14.0661802354373,16.3298882817142,13.866131566682,NA,14.6017893884617,NA,15.1333261351851,15.1735877635431
"Q9UKU6",NA,NA,15.4819868330999,19.5401313140767,NA,17.7116799263235,NA,NA,NA,NA,NA,NA
"Q9UKZ9",NA,NA,17.7227207357414,18.5986628765946,NA,NA,NA,NA,NA,20.9037564010389,NA,20.317350674192
"Q9ULI3",NA,16.9305953782026,16.3217114345875,15.4663362975263,14.7874902506259,16.1826789133454,16.8397569857806,15.5718200353373,16.6198718513231,15.0125836086738,15.9632899051592,16.7153613908788
"Q9UM47",NA,14.9087276137373,NA,18.8314114972361,NA,NA,14.6500656962762,14.1275800444933,14.8890247571264,NA,NA,16.0713701759793
"Q9UN70",17.7386023344342,NA,NA,15.0699101989517,NA,15.4573059611149,17.0715817565639,16.4857308468333,14.8042000296126,NA,NA,NA
"Q9UNN8",19.556395635206,19.7683414639444,17.6436839769767,17.0920687418088,18.1018648326177,17.9377636267603,17.8521871572439,17.3623514445382,18.8254804143385,17.5443184869952,18.8395264354257,18.2805343774193
"Q9UNW1",NA,NA,15.8872204371397,16.7859722636277,NA,15.3724625959764,NA,NA,NA,NA,16.213880137825,NA
"Q9Y251",NA,NA,NA,15.9199177439953,16.081989143402,NA,16.6036637179784,16.2251979137554,16.2669530776265,NA,15.4787102472985,NA
"Q9Y3I1",NA,NA,NA,15.9604437281073,NA,NA,NA,NA,19.5734195522721,NA,15.2918672391788,NA
"Q9Y490",15.253960324661,14.5859239279588,14.8028492800424,15.8113622155783,15.0858675848633,14.6991026263266,15.6668550038515,16.7868570881737,14.7900617580576,18.2920681849715,18.0670504316108,16.7390621269606
"Q9Y4L1",18.0363082679287,18.9533488246432,18.2311668687526,17.9239991019742,18.2812474484044,18.4658640312945,19.1888373118866,16.9877606944931,17.9647645491317,18.1012778643315,17.0387135463092,18.6104026468995
"Q9Y5C1",16.2212829134002,17.7772719548129,16.5396804778074,16.0446333541435,16.6880330171267,16.9125485501234,16.7080537135435,15.4650866390099,15.4318887276455,16.1142266020378,16.8934203196772,14.8368009160157
"Q9Y6R7",19.193830398696,18.4151782173566,16.8169927137286,17.1176944241636,17.498199942184,16.2604934931778,17.8014277476037,17.3610057709452,17.1205171273063,16.6354191636367,16.5857973689245,18.8079142987424
"P01892",17.3406456699985,16.3550475070433,17.4641969672345,16.0705331296928,18.5769277214358,18.7452145655175,17.9764472705091,17.2772798562001,17.2799225347443,17.6249054679067,17.2451464054585,17.8088961889682
"P0DOX2",19.7066607102578,19.6482775006462,18.2579025607671,19.059689731207,19.2773632084455,18.3187597982241,18.0879686422952,18.6468078343378,18.0241785105479,19.5465385749731,19.7840522705533,19.7628770828467
